"Guid","AccountId","Amount","CloseDate","ContactId","Description","ForecastCategoryName","IsExcludedFromTerritory2Filter","LeadSource","Name","NextStep","Probability","SBQQ__Contracted__c","SBQQ__CreateContractedPrices__c","SBQQ__OrderGroupID__c","SBQQ__Ordered__c","SBQQ__PrimaryQuote__c","SBQQ__QuotePricebookId__c","SBQQ__Renewal__c","StageName","Type","sbaa__ApprovalStatus__c","sbaa__ApprovalStep__c","sbaa__StepApproved__c","sbaa__SubmittedDate__c"
7dda4af6-024a-42f8-b3e3-a19166b4f537,03927fae-28f8-4481-a974-fb06668e2951,72395.0,2023-03-07,"#N/A","#N/A",Pipeline,false,"#N/A",Edgetag - Initial Sale,"#N/A",60.0,false,false,"#N/A",false,"#N/A","#N/A",false,Id. Decision Makers,"#N/A","#N/A","#N/A",false,"#N/A"
7df6d077-95d1-490c-8a31-bd5570f3bd41,6a6c4f9d-c7d7-4c30-b46d-0a083de6c45c,18050.0,2023-03-15,"#N/A","#N/A",Pipeline,false,"#N/A",Kwimbee - Cross-sell,"#N/A",75.0,false,false,"#N/A",false,"#N/A","#N/A",false,Proposal/Price Quote,"#N/A","#N/A","#N/A",false,"#N/A"
7e08a534-9673-40c9-9e51-15f6dedf860b,29c75b69-8325-4165-892f-118f1be09b52,140000.0,2020-07-21,"#N/A",The deal is at  50% because they are at the sales process stage of evaluating our ROI justification.,Pipeline,false,Trade Show,"Acme - 1,200 Widgets",Need estimate,50.0,false,false,"#N/A",false,"#N/A","#N/A",false,Value Proposition,Existing Business,"#N/A","#N/A",false,"#N/A"
7e09045f-c261-4e45-9246-c1ae95042beb,f65b4a71-e59c-4260-87e7-2006d785c920,32395.00000002,2023-02-27,"#N/A","#N/A",Closed,false,"#N/A",Mycat - Secondary Sale,"#N/A",100.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Won,"#N/A","#N/A","#N/A",false,"#N/A"
7f13d612-752e-4cb6-aeb8-b65f3796ddbb,ac786424-4778-4ecf-8062-414aaf267565,34350.0,2023-03-15,"#N/A","#N/A",Pipeline,false,"#N/A",Rhynyx - Cross-sell,"#N/A",75.0,false,false,"#N/A",false,"#N/A","#N/A",false,Proposal/Price Quote,"#N/A","#N/A","#N/A",false,"#N/A"
7f3d271b-58ce-47f3-b03d-83d0c8997e44,68a89721-a9b2-449c-b485-c9e8e36bea0d,18050.0,2023-03-15,"#N/A","#N/A",Pipeline,false,"#N/A",Browsetype - Cross-sell,"#N/A",75.0,false,false,"#N/A",false,"#N/A","#N/A",false,Proposal/Price Quote,"#N/A","#N/A","#N/A",false,"#N/A"
7f709b8e-9627-4cd8-9541-21f9a921b47c,4b0cef48-2666-421c-9420-4ca5e41c23a4,32395.00000002,2022-12-30,"#N/A","#N/A",Closed,false,"#N/A",Gabcube - Secondary Sale,"#N/A",100.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Won,"#N/A","#N/A","#N/A",false,"#N/A"
7f7ba93b-f7a7-4e2e-9d9d-657ed22db6c6,55a8d9f9-958a-447f-9b5d-f6c7c51ef913,11550.0,2023-03-15,"#N/A","#N/A",Pipeline,false,"#N/A",Trudoo - Cross-sell,"#N/A",75.0,false,false,"#N/A",false,"#N/A","#N/A",false,Proposal/Price Quote,"#N/A","#N/A","#N/A",false,"#N/A"
806f5125-f702-43d4-a91f-3ef0fb3a83fd,46307c28-e65c-468d-a18e-86d361448d1a,11550.0,2023-03-15,"#N/A","#N/A",Pipeline,false,"#N/A",Skalith - Cross-sell,"#N/A",75.0,false,false,"#N/A",false,"#N/A","#N/A",false,Proposal/Price Quote,"#N/A","#N/A","#N/A",false,"#N/A"
810c1726-0c0c-41c1-9fa9-13b044316f46,75d98529-2fe8-4a62-97e1-be6eb0a9d2b0,72395.0,2023-03-01,"#N/A","#N/A",Pipeline,false,"#N/A",Meembee -Software Renewal and New Widgets,"#N/A",70.0,false,false,"#N/A",false,"#N/A","#N/A",false,Perception Analysis,"#N/A","#N/A","#N/A",false,"#N/A"
814c5c0a-19b5-46df-a0af-9ab5bad8de32,008428e9-78d7-4438-b0b6-03d777daaa35,100082.0,2023-05-05,"#N/A","#N/A",Pipeline,false,"#N/A",Wordtune - Upsell,"#N/A",10.0,false,false,"#N/A",false,"#N/A","#N/A",false,Qualification,"#N/A","#N/A","#N/A",false,"#N/A"
81904856-969c-4330-87c0-bdea463a71c0,008428e9-78d7-4438-b0b6-03d777daaa35,32395.00000002,2023-02-27,"#N/A","#N/A",Closed,false,"#N/A",Wordtune - Secondary Sale,"#N/A",100.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Won,"#N/A","#N/A","#N/A",false,"#N/A"
82488e65-a423-4665-a43c-c268d96bed55,481c2b85-8eb0-461f-91a4-4ae96ef225be,72395.0,2022-08-16,"#N/A","#N/A",Omitted,false,"#N/A",Divavu - Initial Sale,"#N/A",0.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Lost,"#N/A","#N/A","#N/A",false,"#N/A"
826410c0-3738-4f8a-9613-bb6eb94e6351,8b2f73b7-52a1-4166-9d22-f25c75661015,29995.0,2022-10-17,"#N/A","#N/A",Closed,false,"#N/A",Oodoo - Additional Sale,"#N/A",100.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Won,"#N/A","#N/A","#N/A",false,"#N/A"
82a49c28-23b6-41e9-b8e7-bd57974177d2,7f2b2529-0288-4134-9bcb-cd5dc8abfd99,72395.0,2023-03-07,"#N/A","#N/A",Pipeline,false,"#N/A",Browsebug - Initial Sale,"#N/A",10.0,false,false,"#N/A",false,"#N/A","#N/A",false,Prospecting,"#N/A","#N/A","#N/A",false,"#N/A"
82abde38-52d2-46c9-993c-a8352cafc93c,8efc09ef-d9ae-4b5f-be17-92fc9e76da0f,32395.00000002,2022-12-30,"#N/A","#N/A",Closed,false,"#N/A",Topicware - Secondary Sale,"#N/A",100.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Won,"#N/A","#N/A","#N/A",false,"#N/A"
82b498d8-17c7-4715-82a8-7d103ad7964c,53e6a9b1-bb4a-49c2-aed0-3a842189251c,18350.0,2023-03-15,"#N/A","#N/A",Pipeline,false,"#N/A",Thoughtmix - Cross-sell,"#N/A",75.0,false,false,"#N/A",false,"#N/A","#N/A",false,Proposal/Price Quote,"#N/A","#N/A","#N/A",false,"#N/A"
82f43b2d-c3a5-4f10-91d7-909cb3298222,33fedb29-70f7-4f08-b014-d2e6f8c045c2,75000.0,2023-05-05,"#N/A","#N/A",Pipeline,false,"#N/A",Tavu - Upsell,"#N/A",10.0,false,false,"#N/A",false,"#N/A","#N/A",false,Qualification,"#N/A","#N/A","#N/A",false,"#N/A"
8324a3bc-6d7b-46eb-8685-a68370623d31,0d5bd2e4-7ab2-4091-92c3-bd882627b476,72395.0,2022-08-16,"#N/A","#N/A",Omitted,false,"#N/A",Kamba - Initial Sale,"#N/A",0.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Lost,"#N/A","#N/A","#N/A",false,"#N/A"
832611a5-6009-4359-88e4-2f2f842b17dc,bddbb6df-6ce2-43e5-902a-a661f778cb5d,100082.0,2023-05-05,"#N/A","#N/A",Pipeline,false,"#N/A",DabZ - Upsell,"#N/A",10.0,false,false,"#N/A",false,"#N/A","#N/A",false,Qualification,"#N/A","#N/A","#N/A",false,"#N/A"
8332c96f-9dcb-4018-8f29-2271c27f5bfc,26c04439-a8ac-4cd5-9e33-2d75d1986394,34995.0,2022-11-18,"#N/A","#N/A",Pipeline,false,"#N/A",Myworks - Additional Sale,"#N/A",60.0,false,false,"#N/A",false,"#N/A","#N/A",false,Id. Decision Makers,"#N/A","#N/A","#N/A",false,"#N/A"
8374b670-40db-4aa7-b830-bfaae3185c2c,07fc74d4-e887-4165-92a3-c4903385bd60,72395.0,2023-03-07,"#N/A","#N/A",Pipeline,false,"#N/A",Aibox - Initial Sale,"#N/A",50.0,false,false,"#N/A",false,"#N/A","#N/A",false,Value Proposition,"#N/A","#N/A","#N/A",false,"#N/A"
838153a6-4a57-41f4-8a9d-3d4f1a5d2af6,75fe6fe1-926d-40a5-a0a6-3983adb9a4d0,11550.0,2023-02-28,"#N/A","#N/A",Pipeline,false,"#N/A",Meejo - Cross-sell,"#N/A",75.0,false,false,"#N/A",false,"#N/A","#N/A",false,Proposal/Price Quote,"#N/A","#N/A","#N/A",false,"#N/A"
843beb93-7eab-45d9-a1b3-4e0f3875dc61,ed777000-b315-450d-bf6c-11ad13369f45,100082.0,2023-05-05,"#N/A","#N/A",Pipeline,false,"#N/A",Skyba - Upsell,"#N/A",10.0,false,false,"#N/A",false,"#N/A","#N/A",false,Qualification,"#N/A","#N/A","#N/A",false,"#N/A"
8446d847-cf29-42c1-837b-a1bd98fa2211,3cde7f47-3ad9-4515-b241-f61f00ff3ca4,72395.0,2022-08-16,"#N/A","#N/A",Omitted,false,"#N/A",Pixoboo - Initial Sale,"#N/A",0.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Lost,"#N/A","#N/A","#N/A",false,"#N/A"
84a8ceb6-efa2-4b28-8902-65d68f91b02b,2d30791f-7355-4257-b73b-799996edcd1c,72395.0,2022-08-16,"#N/A","#N/A",Omitted,false,"#N/A",Agimba - Initial Sale,"#N/A",0.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Lost,"#N/A","#N/A","#N/A",false,"#N/A"
85146285-3a40-4bbd-ba34-3793c1ee2aa7,7f2b2529-0288-4134-9bcb-cd5dc8abfd99,34995.0,2023-06-18,"#N/A","#N/A",Pipeline,false,"#N/A",Browsebug - Additional Sale,"#N/A",60.0,false,false,"#N/A",false,"#N/A","#N/A",false,Id. Decision Makers,"#N/A","#N/A","#N/A",false,"#N/A"
851d9cb3-e037-4178-958e-04ccd0e7746a,dd6b1107-ca37-41a7-b650-ee5ba3050172,11250.0,2023-03-15,"#N/A","#N/A",Pipeline,false,"#N/A",Gigaclub - Cross-sell,"#N/A",75.0,false,false,"#N/A",false,"#N/A","#N/A",false,Proposal/Price Quote,"#N/A","#N/A","#N/A",false,"#N/A"
85f6ff51-52b0-49eb-b3ef-42076afd8f68,9c73038a-e5d6-4e29-9fbf-8c65f22e7a1c,32395.00000002,2022-12-30,"#N/A","#N/A",Closed,false,"#N/A",Dabfeed - Secondary Sale,"#N/A",100.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Won,"#N/A","#N/A","#N/A",false,"#N/A"
86e266be-b838-4bbb-b13c-d7f6255e9863,ac786424-4778-4ecf-8062-414aaf267565,69995.0,2022-10-16,"#N/A","#N/A",Omitted,false,"#N/A",Rhynyx - Additional Sale,"#N/A",0.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Lost,"#N/A","#N/A","#N/A",false,"#N/A"
872a0f29-22df-42ad-a687-375c23b92522,19635baf-1eb1-4d90-8cac-798e946f5e6f,57490.0,2022-12-11,"#N/A","#N/A",Pipeline,false,"#N/A",Shufflester - Additional Sale,"#N/A",75.0,false,false,"#N/A",false,"#N/A","#N/A",false,Proposal/Price Quote,"#N/A","#N/A","#N/A",false,"#N/A"
872cb2ee-f5ea-4aec-8fec-4bd2cb942a16,a6463219-00ee-4bba-b35c-e8fdcb8b07a1,72395.0,2021-10-16,"#N/A","#N/A",Pipeline,false,"#N/A",Edgepulse - Additional Sale,"#N/A",75.0,false,false,"#N/A",false,"#N/A","#N/A",false,Proposal/Price Quote,"#N/A","#N/A","#N/A",false,"#N/A"
874c6ef5-b9c3-4265-b36e-e55c467b3d60,b488c265-9235-4304-809e-df884bb5a54c,100082.0,2023-05-05,"#N/A","#N/A",Pipeline,false,"#N/A",Jetpulse - Upsell,"#N/A",10.0,false,false,"#N/A",false,"#N/A","#N/A",false,Qualification,"#N/A","#N/A","#N/A",false,"#N/A"
8896952a-fc94-444e-967a-2eaa7892d475,f3810e7a-44cb-4101-b167-709eb640edf3,100082.0,2023-05-05,"#N/A","#N/A",Pipeline,false,"#N/A",Mydo - Upsell,"#N/A",10.0,false,false,"#N/A",false,"#N/A","#N/A",false,Qualification,"#N/A","#N/A","#N/A",false,"#N/A"
889a04fa-6369-46d8-8c3a-e1f63ea1c83b,4180212d-9f5d-4844-90f2-700d9e086c9d,32395.00000002,2023-02-27,"#N/A","#N/A",Closed,false,"#N/A",Podcat - Secondary Sale,"#N/A",100.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Won,"#N/A","#N/A","#N/A",false,"#N/A"
890acbb4-a526-4800-b3c5-fc62548450b1,008428e9-78d7-4438-b0b6-03d777daaa35,26050.0,2023-03-15,"#N/A","#N/A",Pipeline,false,"#N/A",Wordtune - Cross-sell,"#N/A",75.0,false,false,"#N/A",false,"#N/A","#N/A",false,Proposal/Price Quote,"#N/A","#N/A","#N/A",false,"#N/A"
89289395-62de-4aa5-bcb4-f42fc8f8adfd,164eed94-aed2-4d59-b118-06abf669502b,18050.0,2023-03-15,"#N/A","#N/A",Pipeline,false,"#N/A",Noba - Cross-sell,"#N/A",75.0,false,false,"#N/A",false,"#N/A","#N/A",false,Proposal/Price Quote,Existing Business,"#N/A","#N/A",false,"#N/A"
892b14de-c9cf-4dcb-8aeb-800b244df465,6f3fe080-0efc-4dea-94dc-aee3b78285a3,34995.0,2022-12-11,"#N/A","#N/A",Pipeline,false,"#N/A",Topdrive - Additional Sale,"#N/A",50.0,false,false,"#N/A",false,"#N/A","#N/A",false,Value Proposition,"#N/A","#N/A","#N/A",false,"#N/A"
897f4841-33b6-4cb9-b10b-01c49583d2bb,0d5bd2e4-7ab2-4091-92c3-bd882627b476,34995.0,2023-01-09,"#N/A","#N/A",Pipeline,false,"#N/A",Kamba - Additional Sale,"#N/A",50.0,false,false,"#N/A",false,"#N/A","#N/A",false,Value Proposition,"#N/A","#N/A","#N/A",false,"#N/A"
89ace517-7856-4ad8-bf4c-219164217a66,e08d5e0c-1cb0-4b7f-a60b-9834af13dcdb,72395.0,2022-08-16,"#N/A","#N/A",Omitted,false,"#N/A",Flipbug - Initial Sale,"#N/A",0.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Lost,"#N/A","#N/A","#N/A",false,"#N/A"
89ea8364-5efe-4622-b036-3716ea991b39,71fe8f6b-f5d4-4246-a83e-ac1590f36142,11550.0,2023-03-15,"#N/A","#N/A",Pipeline,false,"#N/A",Dynabox - Cross-sell,"#N/A",75.0,false,false,"#N/A",false,"#N/A","#N/A",false,Proposal/Price Quote,"#N/A","#N/A","#N/A",false,"#N/A"
8a4ee19d-2211-44e7-a177-c4836455fa5c,61c1f731-4cf1-4964-af62-2a623a0575ff,34995.0,2023-03-16,"#N/A","#N/A",Pipeline,false,"#N/A",Jabbersphere - Additional Sale,"#N/A",10.0,false,false,"#N/A",false,"#N/A","#N/A",false,Qualification,"#N/A","#N/A","#N/A",false,"#N/A"
8a8e439d-63c1-4ab4-95e9-f7be900edcf5,bcb08beb-eec4-401d-993d-bb1fae98c3f7,113583.0,2023-05-05,"#N/A","#N/A",Pipeline,false,"#N/A",Zazio - Upsell,"#N/A",10.0,false,false,"#N/A",false,"#N/A","#N/A",false,Qualification,"#N/A","#N/A","#N/A",false,"#N/A"
8b1a4607-0935-489d-a7d7-efde7cb442e9,393e41db-ba9d-4c14-8256-8d97b8306fc2,25400.0,2023-03-01,"#N/A","#N/A",Pipeline,false,"#N/A",Tazz - SOW 1,"#N/A",20.0,false,false,"#N/A",false,"#N/A","#N/A",false,Needs Analysis,"#N/A","#N/A","#N/A",false,"#N/A"
8b1b73bb-1c2e-4df3-9678-6647888a0c5a,576dfd9d-49a9-463a-b800-4ac10b2c0d04,29995.0,2022-10-17,"#N/A","#N/A",Closed,false,"#N/A",Yamia - Additional Sale,"#N/A",100.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Won,"#N/A","#N/A","#N/A",false,"#N/A"
8b237188-7b9b-4e3b-ae76-e70a91a6f983,3cfab1e7-cb13-4a47-903b-822d27dba560,32395.00000002,2023-02-27,"#N/A","#N/A",Closed,false,"#N/A",Browsecat - Secondary Sale,"#N/A",100.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Won,"#N/A","#N/A","#N/A",false,"#N/A"
8b61e324-888b-41d3-af17-18658e0bdcfe,73368318-a7ec-4785-b896-8da380a8b898,100082.0,2023-05-05,"#N/A","#N/A",Pipeline,false,"#N/A",Edgeclub - Upsell,"#N/A",10.0,false,false,"#N/A",false,"#N/A","#N/A",false,Qualification,"#N/A","#N/A","#N/A",false,"#N/A"
8b80a9a9-b9be-45f1-9f78-605080472f94,6ac1319c-eddb-4070-b941-027e412491ea,34995.0,2023-01-02,"#N/A","#N/A",Pipeline,false,"#N/A",Skinte - Additional Sale,"#N/A",50.0,false,false,"#N/A",false,"#N/A","#N/A",false,Value Proposition,"#N/A","#N/A","#N/A",false,"#N/A"
8c3195ef-788f-4bf4-ac5d-a224af146499,b191dc59-25b7-4945-9a3b-36c4e228f584,75000.0,2023-05-05,"#N/A","#N/A",Pipeline,false,"#N/A",Yozio - Upsell,"#N/A",10.0,false,false,"#N/A",false,"#N/A","#N/A",false,Qualification,"#N/A","#N/A","#N/A",false,"#N/A"
8c5f8e09-c49c-4389-9f15-988bbceaa29b,8eebf68d-e884-43c2-a1f0-fd6dba421b19,11550.0,2023-03-15,"#N/A","#N/A",Pipeline,false,"#N/A",Lazzy - Cross-sell,"#N/A",75.0,false,false,"#N/A",false,"#N/A","#N/A",false,Proposal/Price Quote,"#N/A","#N/A","#N/A",false,"#N/A"
8c736a5f-7681-43e6-8faf-a87f3548edf9,b488c265-9235-4304-809e-df884bb5a54c,34995.0,2022-12-11,"#N/A","#N/A",Pipeline,false,"#N/A",Jetpulse - Additional Sale,"#N/A",50.0,false,false,"#N/A",false,"#N/A","#N/A",false,Value Proposition,"#N/A","#N/A","#N/A",false,"#N/A"
8d1ae3bb-27a1-4c9f-829d-fe556adfb009,ea7531db-cc84-4c68-affd-1ba8404a6d9a,11550.0,2023-03-15,"#N/A","#N/A",Pipeline,false,"#N/A",Talane - Cross-sell,"#N/A",75.0,false,false,"#N/A",false,"#N/A","#N/A",false,Proposal/Price Quote,"#N/A","#N/A","#N/A",false,"#N/A"
8ddb1b7a-5201-4637-9a6f-243148a01026,7fa05403-e6b9-4f51-b24c-d6051958332b,72395.0,2022-06-17,"#N/A","#N/A",Omitted,false,"#N/A",Kayveo - Initial Sale,"#N/A",0.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Lost,"#N/A","#N/A","#N/A",false,"#N/A"
8e642659-af52-45b1-b64a-210bbb04d989,af4c2525-8321-4072-aefb-91dbeda5be8f,72395.0,2021-04-30,"#N/A","#N/A",Closed,false,"#N/A",Meeveo - Additional Sale,"#N/A",100.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Won,"#N/A","#N/A","#N/A",false,"#N/A"
8e81f313-73b3-4c9e-9b84-a69ec791d3fb,9f83b51c-a7a1-4967-ba1c-f264e912308f,72395.0,2022-08-01,"#N/A","#N/A",Omitted,false,"#N/A",Wikizz - Initial Sale,"#N/A",0.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Lost,"#N/A","#N/A","#N/A",false,"#N/A"
8ea880c9-c044-4c43-adde-aee87699ee88,852748d4-9faf-4c38-8525-767139b743f5,72395.0,2022-08-16,"#N/A","#N/A",Omitted,false,"#N/A",Babbleopia - Initial Sale,"#N/A",0.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Lost,"#N/A","#N/A","#N/A",false,"#N/A"
901a8d84-ed10-4020-a433-24993b9cf632,03927fae-28f8-4481-a974-fb06668e2951,32395.00000002,2023-02-27,"#N/A","#N/A",Closed,false,"#N/A",Edgetag - Secondary Sale,"#N/A",100.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Won,"#N/A","#N/A","#N/A",false,"#N/A"
9066cb10-1b9a-465e-8ece-5701d20124da,01eeba64-e5e0-4ffd-8db9-f546fc70b9c4,72395.0,2022-08-16,"#N/A","#N/A",Omitted,false,"#N/A",Trilith - Initial Sale,"#N/A",0.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Lost,"#N/A","#N/A","#N/A",false,"#N/A"
91187c56-851f-490a-902c-2d0ebad32c29,6e269238-0678-4ed4-99b3-3d5db53cd952,100082.0,2023-05-05,"#N/A","#N/A",Pipeline,false,"#N/A",Voomm - Upsell,"#N/A",10.0,false,false,"#N/A",false,"#N/A","#N/A",false,Qualification,"#N/A","#N/A","#N/A",false,"#N/A"
9137e58c-7101-415b-b139-b148cfe62701,15026ec5-313e-4620-a78c-dac719e11c37,34995.0,2022-12-11,"#N/A","#N/A",Pipeline,false,"#N/A",Shuffletag - Additional Sale,"#N/A",50.0,false,false,"#N/A",false,"#N/A","#N/A",false,Value Proposition,"#N/A","#N/A","#N/A",false,"#N/A"
9182bc95-6c1c-46ce-92c5-7a5701ae3c3e,55a8d9f9-958a-447f-9b5d-f6c7c51ef913,32395.00000002,2022-12-30,"#N/A","#N/A",Closed,false,"#N/A",Trudoo - Secondary Sale,"#N/A",100.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Won,"#N/A","#N/A","#N/A",false,"#N/A"
91e1219f-0ac1-41c6-939a-93da8e2d1bc6,eee87ba9-0bc7-4af8-bb0f-3fcaa0119cf0,72395.0,2023-03-07,"#N/A","#N/A",Pipeline,false,"#N/A",Zoombox - Initial Sale,"#N/A",20.0,false,false,"#N/A",false,"#N/A","#N/A",false,Needs Analysis,"#N/A","#N/A","#N/A",false,"#N/A"
928fe76d-df3f-4407-8931-a351efa463e2,75fe6fe1-926d-40a5-a0a6-3983adb9a4d0,72395.0,2022-08-01,"#N/A","#N/A",Omitted,false,"#N/A",Meejo - Initial Sale,"#N/A",0.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Lost,"#N/A","#N/A","#N/A",false,"#N/A"
929b3bf8-eeb6-41dd-8d57-9c8ed7ef2054,9f718137-b932-4ed0-8779-a94c0bfefd4a,32395.00000002,2022-12-30,"#N/A","#N/A",Closed,false,"#N/A",Fiveclub - Secondary Sale,"#N/A",100.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Won,"#N/A","#N/A","#N/A",false,"#N/A"
92f38b0e-b4d7-45ba-9e08-8ff6b963931c,0715ab92-f36e-41d0-b292-1d1c6c8a51ad,20550.0,2023-02-28,"#N/A","#N/A",Pipeline,false,"#N/A",Mybuzz - Cross-sell,"#N/A",75.0,false,false,"#N/A",false,"#N/A","#N/A",false,Proposal/Price Quote,"#N/A","#N/A","#N/A",false,"#N/A"
930f25bf-e330-49ba-8f36-bf8e7b56f91c,6a6c4f9d-c7d7-4c30-b46d-0a083de6c45c,29995.0,2022-09-01,"#N/A","#N/A",Closed,false,"#N/A",Kwimbee - Additional Sale,"#N/A",100.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Won,"#N/A","#N/A","#N/A",false,"#N/A"
93577484-ff25-4632-91c3-e2f832dc185b,0ec56f46-bfeb-43ca-a0fe-ee7b4d5d9872,75000.0,2023-05-05,"#N/A","#N/A",Pipeline,false,"#N/A",Kwideo - Upsell,"#N/A",10.0,false,false,"#N/A",false,"#N/A","#N/A",false,Qualification,"#N/A","#N/A","#N/A",false,"#N/A"
935807d2-9c11-4b70-9ea3-5f55e8e50331,a0c61fd0-97a7-4187-9c59-bcdf04436979,100082.0,2023-05-05,"#N/A","#N/A",Pipeline,false,"#N/A",Uidoo - Upsell,"#N/A",10.0,false,false,"#N/A",false,"#N/A","#N/A",false,Qualification,"#N/A","#N/A","#N/A",false,"#N/A"
9359cb56-ad36-431c-8b74-106b97bdb5d5,02769a5d-1114-4761-8cc1-4da80d0e2999,100082.0,2023-05-05,"#N/A","#N/A",Pipeline,false,"#N/A",Centimia - Upsell,"#N/A",10.0,false,false,"#N/A",false,"#N/A","#N/A",false,Qualification,"#N/A","#N/A","#N/A",false,"#N/A"
938d78aa-4cf5-4442-8c79-9a03f7cdc946,82e6f706-c6e5-42b0-bf9b-5eee70bdfdb9,11550.0,2023-03-15,"#N/A","#N/A",Pipeline,false,"#N/A",Livefish - Cross-sell,"#N/A",75.0,false,false,"#N/A",false,"#N/A","#N/A",false,Proposal/Price Quote,"#N/A","#N/A","#N/A",false,"#N/A"
93bf796b-7567-4acd-95e0-27dfa849c453,02d85a2a-8be6-446d-a0c5-d35a8c00c83d,29995.0,2022-10-17,"#N/A","#N/A",Closed,false,"#N/A",Roomm - Additional Sale,"#N/A",100.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Won,"#N/A","#N/A","#N/A",false,"#N/A"
9453e0e8-07b9-4a55-a955-3abd9be1a90a,8e316f34-a89a-4f94-a148-7ffad7333b5c,72395.0,2022-08-16,"#N/A","#N/A",Omitted,false,"#N/A",Jazzy - Initial Sale,"#N/A",0.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Lost,"#N/A","#N/A","#N/A",false,"#N/A"
94a20ae7-00c6-40df-9cfc-9e34ff4f4c3b,33fedb29-70f7-4f08-b014-d2e6f8c045c2,32395.00000002,2023-02-27,"#N/A","#N/A",Closed,false,"#N/A",Tavu - Secondary Sale,"#N/A",100.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Won,"#N/A","#N/A","#N/A",false,"#N/A"
95468618-689a-426b-85af-3519da97e975,ae405f7c-839f-41cd-bff2-5344e162db6b,72395.0,2022-08-16,"#N/A","#N/A",Omitted,false,"#N/A",Quinu - Initial Sale,"#N/A",0.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Lost,"#N/A","#N/A","#N/A",false,"#N/A"
9575b772-8457-48be-a03e-59e2bc2790a5,4b0cef48-2666-421c-9420-4ca5e41c23a4,75000.0,2023-05-05,"#N/A","#N/A",Pipeline,false,"#N/A",Gabcube - Upsell,"#N/A",10.0,false,false,"#N/A",false,"#N/A","#N/A",false,Qualification,"#N/A","#N/A","#N/A",false,"#N/A"
957ab6e1-a40f-4aaf-8a71-c27756a33bfc,576dfd9d-49a9-463a-b800-4ac10b2c0d04,100082.0,2023-05-05,"#N/A","#N/A",Pipeline,false,"#N/A",Yamia - Upsell,"#N/A",10.0,false,false,"#N/A",false,"#N/A","#N/A",false,Qualification,"#N/A","#N/A","#N/A",false,"#N/A"
95842801-db11-41dc-bc96-c5cb3a585af0,9f718137-b932-4ed0-8779-a94c0bfefd4a,72395.0,2022-08-16,"#N/A","#N/A",Omitted,false,"#N/A",Fiveclub - Initial Sale,"#N/A",0.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Lost,"#N/A","#N/A","#N/A",false,"#N/A"
958d9f30-743f-4fe3-8200-99409c1810b9,8b2f73b7-52a1-4166-9d22-f25c75661015,72395.0,2022-08-16,"#N/A","#N/A",Omitted,false,"#N/A",Oodoo - Initial Sale,"#N/A",0.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Lost,"#N/A","#N/A","#N/A",false,"#N/A"
958e5f2e-0b41-48a7-8f44-089e6e8ae8e3,bcb08beb-eec4-401d-993d-bb1fae98c3f7,34995.0,2022-12-24,42a9d954-8441-46ea-920e-d48177f0bebc,"#N/A",Pipeline,false,"#N/A",Zazio - Additional Sale,"#N/A",10.0,false,false,"#N/A",false,"#N/A","#N/A",false,Qualification,"#N/A","#N/A","#N/A",false,"#N/A"
95a564a2-18c0-4a7c-ad2c-b6cba8abfc77,46307c28-e65c-468d-a18e-86d361448d1a,75000.0,2023-05-05,"#N/A","#N/A",Pipeline,false,"#N/A",Skalith - Upsell,"#N/A",10.0,false,false,"#N/A",false,"#N/A","#N/A",false,Qualification,"#N/A","#N/A","#N/A",false,"#N/A"
